backbone_id	mean_jump_distance_km	max_jump_distance_km	jump_distance_dispersion_km	interregional_leap_count	long_jump_label
AC667	0.0	0.0	0.0	1	
AH333	0.0	0.0	0.0	1	
AF782	0.0	0.0	0.0	1	
AH376	0.0	0.0	0.0	1	
AH291	0.0	0.0	0.0	1	
AG708	0.0	0.0	0.0	1	
AF223	0.0	0.0	0.0	1	
AE950	0.0	0.0	0.0	0	
AB821	0.0	0.0	0.0	1	
AF124	0.0	0.0	0.0	0	
AH017	0.0	0.0	0.0	1	
AD268	0.0	0.0	0.0	1	
AD668	0.0	0.0	0.0	1	
AB594	0.0	0.0	0.0	1	
AB814	0.0	0.0	0.0	1	
AE054	0.0	0.0	0.0	1	
AF163	0.0	0.0	0.0	1	
AF372	0.0	0.0	0.0	0	
AH303	0.0	0.0	0.0	1	
AA883	0.0	0.0	0.0	1	
AG453	0.0	0.0	0.0	2	
AG940	0.0	0.0	0.0	1	
AA325	0.0	0.0	0.0	2	
AH387	0.0	0.0	0.0	1	
AB215	0.0	0.0	0.0	1	
AA884	0.0	0.0	0.0	1	
AF973	0.0	0.0	0.0	1	
AH016	0.0	0.0	0.0	1	
AG860	0.0	0.0	0.0	1	
AE711	0.0	0.0	0.0	1	
AG656	0.0	0.0	0.0	1	
AC471	0.0	0.0	0.0	1	
AF847	0.0	0.0	0.0	1	
AF817	0.0	0.0	0.0	1	
AD606	0.0	0.0	0.0	1	
AF490	0.0	0.0	0.0	1	
AH317	0.0	0.0	0.0	1	
AA565	0.0	0.0	0.0	1	
AD550	0.0	0.0	0.0	2	
AH383	0.0	0.0	0.0	0	
AB710	0.0	0.0	0.0	1	1.0
AC991	0.0	0.0	0.0	1	
AE863	0.0	0.0	0.0	1	
AH141	0.0	0.0	0.0	1	
AE269	0.0	0.0	0.0	1	
AG574	0.0	0.0	0.0	1	
AD210	0.0	0.0	0.0	1	
AH370	0.0	0.0	0.0	1	
AF962	0.0	0.0	0.0	2	
AG493	0.0	0.0	0.0	2	
AD787	0.0	0.0	0.0	2	
AB796	0.0	0.0	0.0	1	
AE074	0.0	0.0	0.0	1	
AF010	0.0	0.0	0.0	1	
AD377	0.0	0.0	0.0	1	
AD379	0.0	0.0	0.0	1	
AG063	0.0	0.0	0.0	1	
AE589	0.0	0.0	0.0	1	
AF953	0.0	0.0	0.0	1	
AG813	0.0	0.0	0.0	1	
AE436	0.0	0.0	0.0	1	
AG603	0.0	0.0	0.0	0	
AG604	0.0	0.0	0.0	0	
AA877	0.0	0.0	0.0	1	
AH165	0.0	0.0	0.0	0	
AB505	0.0	0.0	0.0	1	
AH038	0.0	0.0	0.0	1	
AD498	0.0	0.0	0.0	1	
AG876	0.0	0.0	0.0	0	
AC919	0.0	0.0	0.0	0	0.0
AF279	0.0	0.0	0.0	0	
AF711	0.0	0.0	0.0	1	
AD178	0.0	0.0	0.0	0	
AF294	0.0	0.0	0.0	0	
AC463	0.0	0.0	0.0	1	
AD615	0.0	0.0	0.0	0	
AC046	0.0	0.0	0.0	1	
AB399	0.0	0.0	0.0	1	
AC954	0.0	0.0	0.0	1	
AC953	0.0	0.0	0.0	1	
AA497	0.0	0.0	0.0	1	
AE445	0.0	0.0	0.0	1	
AH382	0.0	0.0	0.0	1	
AA020	0.0	0.0	0.0	1	
AG650	0.0	0.0	0.0	1	
AF261	0.0	0.0	0.0	1	
AE957	0.0	0.0	0.0	0	
AC354	0.0	0.0	0.0	1	
AC156	0.0	0.0	0.0	1	
AC604	0.0	0.0	0.0	1	
AE289	0.0	0.0	0.0	1	
AG954	0.0	0.0	0.0	1	
AE152	0.0	0.0	0.0	1	
AA392	0.0	0.0	0.0	1	
AA393	0.0	0.0	0.0	1	
AA395	0.0	0.0	0.0	1	
AF768	0.0	0.0	0.0	1	
AH394	0.0	0.0	0.0	1	
AG962	0.0	0.0	0.0	1	
AH144	0.0	0.0	0.0	1	
AE338	0.0	0.0	0.0	1	
AG918	0.0	0.0	0.0	1	
AB700	0.0	0.0	0.0	1	
AE429	0.0	0.0	0.0	1	
AC582	0.0	0.0	0.0	1	
AH074	0.0	0.0	0.0	1	
AB201	0.0	0.0	0.0	1	
AE495	0.0	0.0	0.0	1	
AF886	0.0	0.0	0.0	1	
AF022	0.0	0.0	0.0	1	
AC011	0.0	0.0	0.0	1	
AE891	0.0	0.0	0.0	1	
AB792	0.0	0.0	0.0	1	
AB797	0.0	0.0	0.0	1	
AA489	0.0	0.0	0.0	1	
AH226	0.0	0.0	0.0	1	
AC464	0.0	0.0	0.0	1	
AH273	0.0	0.0	0.0	1	
AF041	0.0	0.0	0.0	0	
AH181	0.0	0.0	0.0	1	
AG155	0.0	0.0	0.0	1	
AG597	0.0	0.0	0.0	0	
AG598	0.0	0.0	0.0	0	
AF867	0.0	0.0	0.0	0	
AG976	0.0	0.0	0.0	1	
AC858	0.0	0.0	0.0	0	
AE394	0.0	0.0	0.0	1	
AF373	0.0	0.0	0.0	0	
AF615	0.0	0.0	0.0	0	
AA820	0.0	0.0	0.0	1	
AF071	0.0	0.0	0.0	1	
AF070	0.0	0.0	0.0	1	
AE208	0.0	0.0	0.0	1	
AE660	0.0	0.0	0.0	1	
AE099	0.0	0.0	0.0	1	
AH026	0.0	0.0	0.0	1	
AH426	0.0	0.0	0.0	1	
AF423	0.0	0.0	0.0	1	
AG681	0.0	0.0	0.0	1	
AF483	0.0	0.0	0.0	1	
AG861	0.0	0.0	0.0	1	
AG789	0.0	0.0	0.0	1	
AG436	0.0	0.0	0.0	1	
AG973	0.0	0.0	0.0	1	
AG127	0.0	0.0	0.0	1	
AG785	0.0	0.0	0.0	0	
AC564	0.0	0.0	0.0	1	
AB750	0.0	0.0	0.0	1	
AE066	0.0	0.0	0.0	1	
AA160	0.0	0.0	0.0	1	
AD965	0.0	0.0	0.0	1	
AB274	0.0	0.0	0.0	1	
AC859	0.0	0.0	0.0	1	
AH177	0.0	0.0	0.0	0	
AH399	0.0	0.0	0.0	0	
AH251	0.0	0.0	0.0	0	
AG912	0.0	0.0	0.0	0	
AG790	0.0	0.0	0.0	0	
AF799	0.0	0.0	0.0	1	
AG095	0.0	0.0	0.0	1	
AE524	0.0	0.0	0.0	1	
AH277	0.0	0.0	0.0	1	
AB504	0.0	0.0	0.0	1	
AE369	0.0	0.0	0.0	1	
AE051	0.0	0.0	0.0	1	
AG519	0.0	0.0	0.0	0	
AH086	0.0	0.0	0.0	1	
AB708	0.0	0.0	0.0	1	
AC970	0.0	0.0	0.0	1	
AG881	0.0	0.0	0.0	1	
AG411	0.0	0.0	0.0	1	
AF583	0.0	0.0	0.0	1	
AG985	0.0	0.0	0.0	0	
AG941	0.0	0.0	0.0	1	
AG013	0.0	0.0	0.0	0	
AH429	0.0	0.0	0.0	0	
AB124	0.0	0.0	0.0	1	
AE294	0.0	0.0	0.0	1	
AC049	0.0	0.0	0.0	1	
AC920	0.0	0.0	0.0	1	
AA386	0.0	0.0	0.0	1	
AC424	0.0	0.0	0.0	1	
AG297	0.0	0.0	0.0	0	
AE115	0.0	0.0	0.0	1	
AB313	0.0	0.0	0.0	1	
AC533	0.0	0.0	0.0	1	
AH468	0.0	0.0	0.0	1	
AH105	0.0	0.0	0.0	1	
AG901	0.0	0.0	0.0	1	
AF822	0.0	0.0	0.0	1	
AH011	0.0	0.0	0.0	1	
AG322	0.0	0.0	0.0	1	
AG959	0.0	0.0	0.0	1	
AB334	0.0	0.0	0.0	1	
AF238	0.0	0.0	0.0	1	
AE206	0.0	0.0	0.0	0	
AF559	0.0	0.0	0.0	1	
AE198	0.0	0.0	0.0	1	
AG688	0.0	0.0	0.0	1	
AH403	0.0	0.0	0.0	0	
AF125	0.0	0.0	0.0	0	
AG211	0.0	0.0	0.0	1	
AF783	0.0	0.0	0.0	1	
AH235	0.0	0.0	0.0	1	
AE946	0.0	0.0	0.0	1	
AG396	0.0	0.0	0.0	1	
AG534	0.0	0.0	0.0	0	
AC455	0.0	0.0	0.0	1	
AA495	0.0	0.0	0.0	1	
AC459	0.0	0.0	0.0	1	
AB178	0.0	0.0	0.0	1	
AA399	0.0	0.0	0.0	1	
AE461	0.0	0.0	0.0	1	
AE308	0.0	0.0	0.0	1	
AG949	0.0	0.0	0.0	1	
AH213	0.0	0.0	0.0	1	
AD888	0.0	0.0	0.0	1	
AF207	0.0	0.0	0.0	2	
AB990	0.0	0.0	0.0	0	
AE119	0.0	0.0	0.0	0	
AE325	0.0	0.0	0.0	1	
AD240	0.0	0.0	0.0	0	
AB221	0.0	0.0	0.0	1	
AH500	0.0	0.0	0.0	0	
AE273	0.0	0.0	0.0	1	
AE274	0.0	0.0	0.0	1	
AC673	0.0	0.0	0.0	1	
AG755	0.0	0.0	0.0	1	
AE547	0.0	0.0	0.0	1	
AH297	0.0	0.0	0.0	1	
AG546	0.0	0.0	0.0	1	
AF099	0.0	0.0	0.0	1	
AF642	0.0	0.0	0.0	1	
AF640	0.0	0.0	0.0	1	
AB800	0.0	0.0	0.0	1	
AG267	0.0	0.0	0.0	1	
AE584	0.0	0.0	0.0	1	
AB345	0.0	0.0	0.0	1	
AH457	0.0	0.0	0.0	1	
AH405	0.0	0.0	0.0	1	
AG237	0.0	0.0	0.0	1	
AD733	0.0	0.0	0.0	1	
AE072	0.0	0.0	0.0	1	
AD462	0.0	0.0	0.0	1	
AH355	0.0	0.0	0.0	1	
AC869	0.0	0.0	0.0	1	
AF589	0.0	0.0	0.0	1	
AF588	0.0	0.0	0.0	1	
AH341	0.0	0.0	0.0	1	
AE614	0.0	0.0	0.0	1	
AC144	0.0	0.0	0.0	1	
AC166	0.0	0.0	0.0	1	
AH344	0.0	0.0	0.0	1	
AH054	0.0	0.0	0.0	1	
AD440	0.0	0.0	0.0	1	
AB571	0.0	0.0	0.0	1	
AH048	0.0	0.0	0.0	1	
AB573	0.0	0.0	0.0	1	
AH137	0.0	0.0	0.0	1	
AB572	0.0	0.0	0.0	1	
AC142	0.0	0.0	0.0	1	
AD439	0.0	0.0	0.0	1	
AH168	0.0	0.0	0.0	1	
AG051	0.0	0.0	0.0	1	
AA642	0.0	0.0	0.0	1	
AB223	0.0	0.0	0.0	1	
AE344	0.0	0.0	0.0	1	
AA643	0.0	0.0	0.0	1	
AE970	0.0	0.0	0.0	1	
AG925	0.0	0.0	0.0	1	
AB218	0.0	0.0	0.0	1	
AB483	0.0	0.0	0.0	1	
AB351	0.0	0.0	0.0	1	
AF835	0.0	0.0	0.0	1	
AA317	0.0	0.0	0.0	0	
AD599	0.0	0.0	0.0	1	
AH127	0.0	0.0	0.0	1	
AC593	0.0	0.0	0.0	0	
AH389	0.0	0.0	0.0	1	
AB115	0.0	0.0	0.0	1	
AG252	0.0	0.0	0.0	0	0.0
AA245	0.0	0.0	0.0	1	
AA247	0.0	0.0	0.0	1	
AC800	0.0	0.0	0.0	1	
AD956	0.0	0.0	0.0	1	
AF357	0.0	0.0	0.0	1	
AF439	0.0	0.0	0.0	1	
AF039	0.0	0.0	0.0	1	
AG079	0.0	0.0	0.0	1	
AE010	0.0	0.0	0.0	1	
AE011	0.0	0.0	0.0	1	
AE567	0.0	0.0	0.0	1	
AF006	0.0	0.0	0.0	1	
AF619	0.0	0.0	0.0	1	
AG303	0.0	0.0	0.0	1	
AC934	0.0	0.0	0.0	1	
AF756	0.0	0.0	0.0	1	
AG957	0.0	0.0	0.0	1	
AD782	0.0	0.0	0.0	1	
AD781	0.0	0.0	0.0	1	
AD783	0.0	0.0	0.0	1	
AD784	0.0	0.0	0.0	1	
AB197	0.0	0.0	0.0	1	
AF977	0.0	0.0	0.0	1	
AH433	0.0	0.0	0.0	1	
AC172	0.0	0.0	0.0	1	
AF979	0.0	0.0	0.0	1	
AH155	0.0	0.0	0.0	0	
AE574	0.0	0.0	0.0	0	
AG819	0.0	0.0	0.0	1	
AE276	0.0	0.0	0.0	2	
AH069	0.0	0.0	0.0	1	
AB234	0.0	0.0	0.0	0	
AA918	0.0	0.0	0.0	1	
AC559	0.0	0.0	0.0	1	
AF776	0.0	0.0	0.0	1	
AF677	0.0	0.0	0.0	1	
AF775	0.0	0.0	0.0	1	
AH015	0.0	0.0	0.0	0	
AA688	0.0	0.0	0.0	1	
AB704	0.0	0.0	0.0	1	
AG259	0.0	0.0	0.0	1	
AB811	0.0	0.0	0.0	1	
AE242	0.0	0.0	0.0	1	
AC981	0.0	0.0	0.0	0	
AF260	0.0	0.0	0.0	0	
AG685	0.0	0.0	0.0	0	
AB995	0.0	0.0	0.0	0	
AF899	0.0	0.0	0.0	0	
AG171	0.0	0.0	0.0	1	
AD772	0.0	0.0	0.0	1	
AG170	0.0	0.0	0.0	1	
AA481	0.0	0.0	0.0	1	
AB474	0.0	0.0	0.0	1	
AB019	0.0	0.0	0.0	1	
AA689	0.0	0.0	0.0	1	
AC563	0.0	0.0	0.0	0	0.0
AG448	0.0	0.0	0.0	1	
AG961	0.0	0.0	0.0	1	
AE145	0.0	0.0	0.0	1	
AF162	0.0	0.0	0.0	1	
AB816	0.0	0.0	0.0	1	
AH464	0.0	0.0	0.0	1	
AG732	0.0	0.0	0.0	1	
AF763	0.0	0.0	0.0	1	
AD922	0.0	0.0	0.0	1	
AC322	0.0	0.0	0.0	1	
AE286	0.0	0.0	0.0	1	
AG588	0.0	0.0	0.0	1	
AB752	0.0	0.0	0.0	1	
AB775	0.0	0.0	0.0	0	0.0
AG843	0.0	0.0	0.0	1	
AA355	0.0	0.0	0.0	0	
AE110	0.0	0.0	0.0	0	
AD741	0.0	0.0	0.0	1	
AD078	0.0	0.0	0.0	1	
AH519	0.0	0.0	0.0	0	
AF810	0.0	0.0	0.0	0	
AE486	0.0	0.0	0.0	0	
AE496	0.0	0.0	0.0	1	
AC551	0.0	0.0	0.0	1	
AE528	0.0	0.0	0.0	1	
AH374	0.0	0.0	0.0	1	
AF773	0.0	0.0	0.0	1	
AF690	0.0	0.0	0.0	1	
AH467	0.0	0.0	0.0	0	
AG795	0.0	0.0	0.0	1	
AH132	0.0	0.0	0.0	1	
AC721	0.0	0.0	0.0	0	
AE353	0.0	0.0	0.0	1	
AE345	0.0	0.0	0.0	1	
AE464	0.0	0.0	0.0	1	
AE462	0.0	0.0	0.0	1	
AE463	0.0	0.0	0.0	1	
AF533	0.0	0.0	0.0	1	
AF674	0.0	0.0	0.0	1	
AG735	0.0	0.0	0.0	1	
AH280	0.0	0.0	0.0	0	
AH506	0.0	0.0	0.0	1	
AD788	0.0	0.0	0.0	1	
AH324	0.0	0.0	0.0	1	
AG512	0.0	0.0	0.0	1	
AH243	0.0	0.0	0.0	1	
AA561	0.0	0.0	0.0	1	
AA087	0.0	0.0	0.0	1	
AA085	0.0	0.0	0.0	1	
AG943	0.0	0.0	0.0	1	
AA722	0.0	0.0	0.0	1	
AA546	0.0	0.0	0.0	1	
AG863	0.0	0.0	0.0	1	
AH381	0.0	0.0	0.0	1	
AG855	0.0	0.0	0.0	1	
AE919	0.0	0.0	0.0	1	
AB605	0.0	0.0	0.0	1	
AC191	0.0	0.0	0.0	1	
AC192	0.0	0.0	0.0	0	
AC190	0.0	0.0	0.0	2	
AC135	0.0	0.0	0.0	1	
AD191	0.0	0.0	0.0	1	
AE472	0.0	0.0	0.0	2	
AA721	0.0	0.0	0.0	1	
AE111	0.0	0.0	0.0	1	
AD048	0.0	0.0	0.0	1	
AC910	0.0	0.0	0.0	1	
AD953	0.0	0.0	0.0	1	
AD064	0.0	0.0	0.0	1	
AF630	0.0	0.0	0.0	1	
AG507	0.0	0.0	0.0	0	0.0
AD065	0.0	0.0	0.0	1	
AB490	0.0	0.0	0.0	1	
AG692	0.0	0.0	0.0	1	
AE352	0.0	0.0	0.0	1	
AG043	0.0	0.0	0.0	1	
AE349	0.0	0.0	0.0	1	
AG042	0.0	0.0	0.0	1	
AB532	0.0	0.0	0.0	1	
AC243	0.0	0.0	0.0	1	
AE894	0.0	0.0	0.0	1	
AA227	0.0	0.0	0.0	1	
AB629	0.0	0.0	0.0	1	
AC767	0.0	0.0	0.0	1	1.0
AA486	0.0	0.0	0.0	1	
AG945	0.0	0.0	0.0	1	
AA224	0.0	0.0	0.0	0	
AA226	0.0	0.0	0.0	0	
AA232	0.0	0.0	0.0	0	
AA412	0.0	0.0	0.0	1	
AG916	0.0	0.0	0.0	1	
AA843	0.0	0.0	0.0	1	
AA221	0.0	0.0	0.0	1	
AA228	0.0	0.0	0.0	1	
AE238	0.0	0.0	0.0	1	
AC215	0.0	0.0	0.0	1	
AF167	0.0	0.0	0.0	1	
AH247	0.0	0.0	0.0	1	
AF446	0.0	0.0	0.0	0	
AF821	0.0	0.0	0.0	1	
AH407	0.0	0.0	0.0	1	
AG824	0.0	0.0	0.0	1	
AH349	0.0	0.0	0.0	1	
AF241	0.0	0.0	0.0	1	
AB799	0.0	0.0	0.0	1	
AH255	0.0	0.0	0.0	1	
AF390	0.0	0.0	0.0	1	
AE790	0.0	0.0	0.0	1	
AD028	0.0	0.0	0.0	0	
AB327	0.0	0.0	0.0	0	
AD670	0.0	0.0	0.0	1	
AC432	0.0	0.0	0.0	1	
AD807	0.0	0.0	0.0	1	
AD805	0.0	0.0	0.0	1	
AH293	0.0	0.0	0.0	1	
AD409	0.0	0.0	0.0	1	
AF074	0.0	0.0	0.0	1	
AG787	0.0	0.0	0.0	1	
AD847	0.0	0.0	0.0	1	
AD848	0.0	0.0	0.0	1	
AD383	0.0	0.0	0.0	1	
AG981	0.0	0.0	0.0	1	
AD386	0.0	0.0	0.0	1	
AC575	0.0	0.0	0.0	1	
AE722	0.0	0.0	0.0	1	
AC576	0.0	0.0	0.0	1	
AD148	0.0	0.0	0.0	1	
AF487	0.0	0.0	0.0	1	
AB387	0.0	0.0	0.0	1	
AF769	0.0	0.0	0.0	1	
AD790	0.0	0.0	0.0	1	
AE892	0.0	0.0	0.0	1	
AC456	0.0	0.0	0.0	2	
AD469	0.0	0.0	0.0	0	
AB314	0.0	0.0	0.0	1	
AF820	0.0	0.0	0.0	1	
AE786	0.0	0.0	0.0	1	
AF669	0.0	0.0	0.0	1	
AG741	0.0	0.0	0.0	1	
AF738	0.0	0.0	0.0	1	
AD235	0.0	0.0	0.0	1	
AF057	0.0	0.0	0.0	1	
AF054	0.0	0.0	0.0	1	
AG760	0.0	0.0	0.0	1	
AH475	0.0	0.0	0.0	1	
AH231	0.0	0.0	0.0	1	
AH239	0.0	0.0	0.0	1	
AB119	0.0	0.0	0.0	1	
AH507	0.0	0.0	0.0	1	
AC764	0.0	0.0	0.0	1	
AB823	0.0	0.0	0.0	1	
AC552	0.0	0.0	0.0	0	
AD810	0.0	0.0	0.0	1	
AD809	0.0	0.0	0.0	1	
AD812	0.0	0.0	0.0	1	
AE346	0.0	0.0	0.0	1	
AE829	0.0	0.0	0.0	0	
AA648	0.0	0.0	0.0	1	
AA802	0.0	0.0	0.0	1	
AG145	0.0	0.0	0.0	1	
AA804	0.0	0.0	0.0	1	
AE001	0.0	0.0	0.0	2	
AH328	0.0	0.0	0.0	1	
AF392	0.0	0.0	0.0	1	
AG979	0.0	0.0	0.0	1	
AA803	0.0	0.0	0.0	1	
AG955	0.0	0.0	0.0	1	
AE166	0.0	0.0	0.0	1	
AG875	0.0	0.0	0.0	1	
AF059	0.0	0.0	0.0	1	
AG869	0.0	0.0	0.0	1	
AF058	0.0	0.0	0.0	1	
AF861	0.0	0.0	0.0	1	
AG497	0.0	0.0	0.0	0	
AH439	0.0	0.0	0.0	1	
AB392	0.0	0.0	0.0	0	
AH472	0.0	0.0	0.0	1	
AH274	0.0	0.0	0.0	1	
AC876	0.0	0.0	0.0	0	
AE279	0.0	0.0	0.0	1	
AH484	0.0	0.0	0.0	0	
AG968	0.0	0.0	0.0	0	
AE825	0.0	0.0	0.0	0	
AF866	0.0	0.0	0.0	0	
AE393	0.0	0.0	0.0	1	
AC557	0.0	0.0	0.0	1	
AH143	0.0	0.0	0.0	1	
AH082	0.0	0.0	0.0	1	
AG255	0.0	0.0	0.0	1	
AE760	0.0	0.0	0.0	1	
AC682	0.0	0.0	0.0	1	
AC738	0.0	0.0	0.0	1	
AG803	0.0	0.0	0.0	1	
AD870	0.0	0.0	0.0	1	
AB212	0.0	0.0	0.0	1	
AH249	0.0	0.0	0.0	1	
AG999	0.0	0.0	0.0	1	
AF282	0.0	0.0	0.0	0	
AF283	0.0	0.0	0.0	0	
AC994	0.0	0.0	0.0	1	
AC992	0.0	0.0	0.0	1	
AB425	0.0	0.0	0.0	1	
AB934	0.0	0.0	0.0	1	
AE750	0.0	0.0	0.0	1	
AG280	0.0	0.0	0.0	1	
AD697	0.0	0.0	0.0	0	
AF625	0.0	0.0	0.0	1	
AG630	0.0	0.0	0.0	1	
AH425	0.0	0.0	0.0	1	
AC107	0.0	0.0	0.0	1	
AA683	0.0	0.0	0.0	1	
AH058	0.0	0.0	0.0	1	
AF326	0.0	0.0	0.0	2	
AH189	0.0	0.0	0.0	1	
AD695	0.0	0.0	0.0	1	
AF639	0.0	0.0	0.0	1	
AA875	0.0	0.0	0.0	1	
AB437	0.0	0.0	0.0	1	
AE031	0.0	0.0	0.0	1	
AA796	0.0	0.0	0.0	1	
AE723	0.0	0.0	0.0	1	
AE460	0.0	0.0	0.0	1	
AE032	0.0	0.0	0.0	1	
AE033	0.0	0.0	0.0	1	
AG610	0.0	0.0	0.0	1	
AG914	0.0	0.0	0.0	1	
AE562	0.0	0.0	0.0	1	
AC103	0.0	0.0	0.0	1	
AG560	0.0	0.0	0.0	1	
AE850	0.0	0.0	0.0	1	
AE370	0.0	0.0	0.0	0	
AE102	0.0	0.0	0.0	1	
AF562	0.0	0.0	0.0	1	
AE442	0.0	0.0	0.0	1	
AF798	0.0	0.0	0.0	1	
AA986	0.0	0.0	0.0	1	
AD900	0.0	0.0	0.0	1	
AD901	0.0	0.0	0.0	1	
AE513	0.0	0.0	0.0	1	
AE514	0.0	0.0	0.0	1	
AF774	0.0	0.0	0.0	1	
AG367	0.0	0.0	0.0	0	0.0
AE515	0.0	0.0	0.0	1	
AD986	0.0	0.0	0.0	1	
AD987	0.0	0.0	0.0	1	
AE477	0.0	0.0	0.0	1	
AG402	0.0	0.0	0.0	1	
AG612	0.0	0.0	0.0	1	
AF682	0.0	0.0	0.0	1	
AG244	0.0	0.0	0.0	1	
AH253	0.0	0.0	0.0	1	
AG245	0.0	0.0	0.0	1	
AF221	0.0	0.0	0.0	1	
AH378	0.0	0.0	0.0	1	
AF222	0.0	0.0	0.0	1	
AG899	0.0	0.0	0.0	1	
AG231	0.0	0.0	0.0	1	
AC178	0.0	0.0	0.0	1	
AE833	0.0	0.0	0.0	1	
AG230	0.0	0.0	0.0	1	
AF494	0.0	0.0	0.0	1	
AF493	0.0	0.0	0.0	1	
AF495	0.0	0.0	0.0	1	
AA931	0.0	0.0	0.0	1	
AA988	0.0	0.0	0.0	1	
AB225	0.0	0.0	0.0	0	
AF675	0.0	0.0	0.0	0	
AD898	0.0	0.0	0.0	0	
AD899	0.0	0.0	0.0	0	
AH104	0.0	0.0	0.0	1	
AG716	0.0	0.0	0.0	1	
AE020	0.0	0.0	0.0	1	
AG715	0.0	0.0	0.0	1	
AD902	0.0	0.0	0.0	0	
AF404	0.0	0.0	0.0	1	
AG644	0.0	0.0	0.0	0	
AC874	0.0	0.0	0.0	1	
AG038	0.0	0.0	0.0	1	
AG039	0.0	0.0	0.0	1	
AG006	0.0	0.0	0.0	1	
AA612	0.0	0.0	0.0	1	
AH034	0.0	0.0	0.0	0	
AC391	0.0	0.0	0.0	1	
AF068	0.0	0.0	0.0	1	
AE320	0.0	0.0	0.0	1	
AC376	0.0	0.0	0.0	1	
AH348	0.0	0.0	0.0	1	
AG103	0.0	0.0	0.0	1	
AH099	0.0	0.0	0.0	1	
AB673	0.0	0.0	0.0	1	1.0
AE277	0.0	0.0	0.0	1	
AC870	0.0	0.0	0.0	1	
AE979	0.0	0.0	0.0	0	
AG711	0.0	0.0	0.0	0	
AF731	0.0	0.0	0.0	1	
AF730	0.0	0.0	0.0	1	
AB974	0.0	0.0	0.0	1	
AH182	0.0	0.0	0.0	1	
AF461	0.0	0.0	0.0	1	
AD528	0.0	0.0	0.0	1	
AG525	0.0	0.0	0.0	1	
AB202	0.0	0.0	0.0	1	
AD134	0.0	0.0	0.0	1	
AF200	0.0	0.0	0.0	0	
AE826	0.0	0.0	0.0	0	
AA396	0.0	0.0	0.0	1	
AH298	0.0	0.0	0.0	1	
AA507	0.0	0.0	0.0	1	
AH508	0.0	0.0	0.0	1	
AB291	0.0	0.0	0.0	1	
AA713	0.0	0.0	0.0	1	
AH217	0.0	0.0	0.0	1	
AH372	0.0	0.0	0.0	1	
AD215	0.0	0.0	0.0	1	
AC458	0.0	0.0	0.0	1	
AC198	0.0	0.0	0.0	1	
AF158	0.0	0.0	0.0	1	
AB308	0.0	0.0	0.0	1	
AD786	0.0	0.0	0.0	1	
AG508	0.0	0.0	0.0	1	
AE576	0.0	0.0	0.0	1	
AF645	0.0	0.0	0.0	1	
AE655	0.0	0.0	0.0	1	
AF857	0.0	0.0	0.0	1	
AG232	0.0	0.0	0.0	1	
AB866	0.0	0.0	0.0	1	
AE859	0.0	0.0	0.0	0	
AB617	0.0	0.0	0.0	1	
AH275	0.0	0.0	0.0	0	
AG987	0.0	0.0	0.0	0	
AH441	0.0	0.0	0.0	0	
AA041	0.0	0.0	0.0	1	
AA534	0.0	0.0	0.0	1	
AF337	0.0	0.0	0.0	1	
AF338	0.0	0.0	0.0	1	
AC503	0.0	0.0	0.0	1	
AG261	0.0	0.0	0.0	1	
AF945	0.0	0.0	0.0	1	
AG499	0.0	0.0	0.0	1	
AB648	0.0	0.0	0.0	0	0.0
AB653	0.0	0.0	0.0	0	0.0
AB652	0.0	0.0	0.0	1	
AB321	0.0	0.0	0.0	0	
AF517	0.0	0.0	0.0	1	
AE861	0.0	0.0	0.0	1	
AB908	0.0	0.0	0.0	1	
AH257	0.0	0.0	0.0	0	
AD934	0.0	0.0	0.0	0	
AG182	0.0	0.0	0.0	0	
AG183	0.0	0.0	0.0	0	
AD935	0.0	0.0	0.0	0	
AA421	0.0	0.0	0.0	0	
AF818	0.0	0.0	0.0	1	
AH471	0.0	0.0	0.0	1	
AE883	0.0	0.0	0.0	1	
AF328	0.0	0.0	0.0	1	
AB942	0.0	0.0	0.0	0	
AB162	0.0	0.0	0.0	1	
AG296	0.0	0.0	0.0	1	
AH315	0.0	0.0	0.0	1	
AH516	0.0	0.0	0.0	1	
AF566	0.0	0.0	0.0	1	
AF567	0.0	0.0	0.0	1	
AG332	0.0	0.0	0.0	0	
AG060	0.0	0.0	0.0	1	
AB207	0.0	0.0	0.0	1	
AB377	0.0	0.0	0.0	0	
AA239	0.0	0.0	0.0	1	
AA901	0.0	0.0	0.0	1	
AG417	0.0	0.0	0.0	1	
AF306	0.0	0.0	0.0	1	
AF305	0.0	0.0	0.0	1	
AB634	0.0	0.0	0.0	1	
AF889	0.0	0.0	0.0	0	
AD748	0.0	0.0	0.0	1	
AF873	0.0	0.0	0.0	1	
AC240	0.0	0.0	0.0	1	
AE173	0.0	0.0	0.0	1	
AE449	0.0	0.0	0.0	0	
AH318	0.0	0.0	0.0	1	
AG929	0.0	0.0	0.0	1	
AH448	0.0	0.0	0.0	1	
AC363	0.0	0.0	0.0	0	
AC361	0.0	0.0	0.0	0	
AH364	0.0	0.0	0.0	1	
AG117	0.0	0.0	0.0	1	
AD252	0.0	0.0	0.0	0	
AC428	0.0	0.0	0.0	0	
AD220	0.0	0.0	0.0	0	
AC367	0.0	0.0	0.0	0	
AA249	0.0	0.0	0.0	0	
AA248	0.0	0.0	0.0	0	
AA933	0.0	0.0	0.0	0	
AH445	0.0	0.0	0.0	0	
AH093	0.0	0.0	0.0	0	
