backbone_id	n_train_macro_regions	n_test_macro_regions	n_new_macro_regions	new_macro_regions	macro_region_jump_label	n_train_host_families	n_test_host_families	n_new_host_families	new_host_families	host_family_jump_label	n_train_host_orders	n_test_host_orders	n_new_host_orders	new_host_orders	host_order_jump_label	weighted_new_country_burden	rarity_weighted_new_country_burden	n_new_countries_recomputed
AD948	0	2	2	Asia,Europe		0	1	1	Clostridiaceae		0	1	1	Eubacteriales		0.2321618908036977	3.652724822793264	4
AF352	1	2	1	Asia	1.0	1	3	2	Halomonadaceae,Thiotrichaceae	1.0	1	3	2	Oceanospirillales,Thiotrichales	1.0	0.0222772959677056	0.7832634183069808	1
AE549	0	3	3	Asia,Latin America and Caribbean,North America		0	1	1	Burkholderiaceae		0	1	1	Burkholderiales		0.2648171514310871	2.764384064587176	3
AE548	1	5	4	Europe,Latin America and Caribbean,Middle East and West Asia,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.9533813370748324	3.8199665655599704	4
AF408	1	1	0		0.0	1	2	1	Promicromonosporaceae	1.0	1	1	0		0.0	0.0	0.0	0
AH451	0	1	1	Asia		0	1	1	Micrococcaceae		0	1	1	Micrococcales		0.0192165610506021	0.7430740037950665	1
AG226	0	1	1	Asia		0	1	1	Micrococcaceae		0	1	1	Micrococcales		0.0192165610506021	0.7430740037950665	1
AD475	0	1	1	Asia		1	1	0			1	1	0			0.037062465833055	0.8061251664447404	1
AB168	0	2	2	Asia,Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.1474670391611728	3.55055858272466	4
AC407	1	2	1	Asia	1.0	1	4	3	Nocardiaceae,Pseudomonadaceae,Streptomycetaceae	1.0	1	4	3	Kitasatosporales,Mycobacteriales,Pseudomonadales	1.0	0.023014365447458	0.7719531344365261	1
AF565	0	1	1	Asia		0	1	1	Corynebacteriaceae		0	1	1	Mycobacteriales		0.0192165610506021	0.7430740037950665	1
AF585	0	1	1	Asia		1	1	0			1	1	0			0.0192165610506021	0.7430740037950665	1
AG206	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AE639	0	1	1	Asia		1	1	0			1	1	0			0.066252604469782	1.7001897533206831	2
AG524	0	3	3	Asia,Europe,North America		1	3	2	Bacillaceae,Micrococcaceae		1	3	2	Bacillales,Micrococcales		0.1888695452422581	3.5583132744210757	4
AE920	0	1	1	Asia		1	1	0			1	1	0			0.0470360434191798	0.9571157495256168	1
AF288	1	2	1	Europe	1.0	1	4	3	Enterobacteriaceae,Erwiniaceae,Pectobacteriaceae	1.0	1	1	0		0.0	0.2652448657381742	2.9429912981329656	3
AA858	0	3	3	Asia,Europe,Latin America and Caribbean		0	2	2	Enterobacteriaceae,Morganellaceae		0	1	1	Enterobacterales		0.3266527362366977	3.6660371953295456	4
AC109	0	5	5	Africa,Asia,Latin America and Caribbean,North America,Oceania		0	2	2	Lysobacteraceae,Sphingomonadaceae		0	2	2	Lysobacterales,Sphingomonadales		1.3680333431135443	5.430060524085533	6
AB694	0	4	4	Africa,Asia,Europe,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.7622281187987037	9.19298811783506	10
AB696	0	4	4	Asia,Europe,Middle East and West Asia,North America		1	1	1	Enterobacteriaceae		1	1	1	Enterobacterales		0.708959672154305	4.58978556730092	5
AD529	1	4	3	Asia,Europe,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.5036533723796697	5.651438473587992	6
AF944	0	1	1	Asia		0	2	2	Deinococcaceae,Paracoccaceae		0	2	2	Deinococcales,Rhodobacterales		0.0625720595268082	1.6985849588042654	2
AF716	0	3	3	Asia,Europe,North America		1	2	1	Alteromonadaceae		1	2	1	Alteromonadales		0.440161968040033	3.6320449530345456	4
AE924	0	3	3	Asia,Latin America and Caribbean,North America		1	5	5	Aeromonadaceae,Enterobacteriaceae,Piscirickettsiaceae,Streptosporangiaceae,Vibrionaceae		1	5	4	Aeromonadales,Streptosporangiales,Thiotrichales,Vibrionales		0.5672189863305229	4.508687832649532	5
AD699	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0424094464839985	0.9472485768500948	1
AH233	0	1	1	Asia		0	2	2	Roseobacteraceae,Stappiaceae		0	2	2	Hyphomicrobiales,Rhodobacterales		0.0192165610506021	0.7430740037950665	1
AE412	0	3	3	Asia,Europe,North America		0	1	1	Stappiaceae		0	1	1	Hyphomicrobiales		0.2200800482086045	3.3282498158493152	4
AA313	0	3	3	Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.5071396390723378	5.316085204880897	6
AA168	0	2	2	Asia,Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0987991322688501	2.5537601954970097	3
AA213	0	2	2	Asia,Europe		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.2572316059680359	1.7562549032109622	2
AC020	0	1	1	Asia		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.156173761888606	0.9965713329988292	1
AB984	0	2	2	Asia,Europe		1	2	1	Paenibacillaceae		1	1	0			0.0932931154200982	1.907075153583906	2
AC079	1	3	3	Asia,Middle East and West Asia,North America	1.0	1	5	4	Brucellaceae,Enterobacteriaceae,Morganellaceae,Yersiniaceae	1.0	1	3	2	Enterobacterales,Hyphomicrobiales	1.0	0.4523890599039	2.607672405748829	3
AA357	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AA434	1	4	3	Europe,Latin America and Caribbean,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	0.4253991412449172	3.750296905166637	4
AA398	0	4	4	Asia,Europe,North America,Oceania		1	1	0			1	1	0			0.4696199876509406	5.406044094809456	6
AD084	0	2	2	Asia,North America		0	2	2	Bacillaceae,Listeriaceae		0	1	1	Bacillales		0.0840004500724513	1.7020139768683662	2
AE135	0	1	1	North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.0500626174321758	0.747148288973384	1
AB209	0	1	1	Asia		1	2	1	Spiroplasmataceae		1	2	1	Entomoplasmatales		0.0583211843519804	0.9217043941411452	1
AB204	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0606339062590832	0.8707838479809976	1
AC837	0	1	1	Europe		2	3	1	Stappiaceae		2	2	0			0.3425915211965321	1.968036908585286	2
AA236	0	4	4	Asia,Europe,Latin America and Caribbean,North America		1	1	0			1	1	0			2.003429817069976	9.61446402083865	10
AA240	0	2	2	Europe,North America		1	1	1	Pseudomonadaceae		1	1	1	Pseudomonadales		0.5619585169024676	3.953339378881119	4
AA266	0	3	3	Asia,Latin America and Caribbean,North America		1	1	0			1	1	0			0.3089071810623137	3.5496084381376223	4
AA269	0	3	3	Asia,Latin America and Caribbean,North America		1	1	0			1	1	0			0.510412071365103	4.514452516575201	5
AG747	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.0470360434191798	0.9571157495256168	1
AD284	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3803693767525132	1.9528402150838116	2
AD282	1	1	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.0470360434191798	0.9571157495256168	1
AG748	1	1	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.0470360434191798	0.9571157495256168	1
AD250	0	2	2	Asia,Europe		1	1	0			1	1	0			0.2324172774062126	1.7404166780310852	2
AC547	0	2	2	Europe,North America		0	2	2	Spiroplasmataceae,Yersiniaceae		0	2	2	Enterobacterales,Entomoplasmatales		1.126628830354013	3.675078535582672	4
AC427	0	2	2	Europe,North America		1	2	1	Spiroplasmataceae		1	2	1	Entomoplasmatales		0.2550128168559649	1.7866612746043429	2
AC338	0	3	3	Asia,Europe,North America		1	2	1	Spiroplasmataceae		1	2	1	Entomoplasmatales		0.342345537726987	2.7129141356640796	3
AF766	0	1	1	Asia		0	1	1	Rhizobiaceae		0	1	1	Hyphomicrobiales		0.1147078669352808	0.9720073664825046	1
AA110	0	3	3	Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.9296235081337938	9.231693104105275	10
AA649	0	3	3	Asia,Europe,North America		0	1	1	Nocardiaceae		0	1	1	Mycobacteriales		0.5007686182776684	3.654765947432799	4
AB831	0	1	1	Asia		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.2356758828550993	2.6399753930786307	3
AB567	1	2	1	Asia	1.0	1	3	2	Halobacteriaceae,Microbacteriaceae	1.0	1	2	1	Halobacteriales	1.0	0.0594543404300476	1.6145799362470503	2
AC406	1	2	2	Asia,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.0380030057199579	1.5040140491721026	2
AA165	0	3	3	Asia,Europe,Latin America and Caribbean		1	3	2	Haloarculaceae,Haloferacaceae		1	2	1	Halobacteriales		0.4687975331277548	2.731738921964326	3
AA328	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		1.082018385203369	10.379739500480945	11
AG405	0	1	1	Asia		0	2	2	Gordoniaceae,Mycobacteriaceae		0	1	1	Mycobacteriales		0.0192165610506021	0.7430740037950665	1
AG782	0	2	2	Asia,Europe		1	1	0			1	1	0			0.1654842525387262	1.9300173003547605	2
AG801	0	2	2	Asia,Europe		0	1	1	Helicobacteraceae		0	1	1	Campylobacterales		0.165123122315061	1.9360986805437832	2
AH481	0	1	1	Asia		0	1	1	Helicobacteraceae		0	1	1	Campylobacterales		0.0429536779587557	0.9417016241798428	1
AB266	0	3	3	Asia,Europe,North America		0	2	2	Clostridiaceae,Enterobacteriaceae		0	2	2	Enterobacterales,Eubacteriales		0.2427423681448484	3.504362813144965	4
AG591	0	2	2	Asia,North America		0	3	3	Microbacteriaceae,Micrococcaceae,Nocardiaceae		0	2	2	Micrococcales,Mycobacteriales		0.0925915900635733	1.7073750435051824	2
AA301	0	3	3	Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.103527066477118	2.5685525010431003	3
AB005	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.1940259601456851	4.500052819458242	5
AE241	0	2	2	Asia,Oceania		0	1	1	Burkholderiaceae		0	1	1	Burkholderiales		0.3725212401980843	1.981618938750616	2
AG221	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.1030433527430818	1.8180324248310928	2
AA831	1	4	3	Asia,Europe,Middle East and West Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.3756363143282699	3.710680857352714	4
AF001	0	2	2	Asia,Europe		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.1325764099507417	1.914492251949962	2
AB151	0	2	2	Asia,North America		0	2	2	Phyllobacteriaceae,Rhizobiaceae		0	1	1	Hyphomicrobiales		0.1054744606916708	2.5747289794344654	3
AG495	0	2	2	Asia,North America		0	4	4	Aurantimonadaceae,Azospirillaceae,Phyllobacteriaceae,Roseobacteraceae		0	3	3	Hyphomicrobiales,Rhodobacterales,Rhodospirillales		0.158519577654826	3.4011247315077404	4
AE126	0	2	2	Asia,North America		1	2	1	Phyllobacteriaceae		1	1	0			0.0927825946896857	2.5754994417373043	3
AA076	0	1	1	Asia		1	1	0			1	1	0			0.043314808182421	0.93562024399082	1
AG121	0	2	2	Asia,Europe		1	2	1	Haloarculaceae		1	2	1	Halobacteriales		0.2624453087680631	2.700649277228944	3
AB304	1	1	1	Asia	1.0	1	2	1	Enterococcaceae	1.0	1	1	0		0.0	0.0646867424517042	1.7305119951570758	2
AF786	0	2	2	Asia,North America		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.05605203448479	1.5468023659788217	2
AF614	0	1	1	Asia		1	1	0			1	1	0			0.0424094464839985	0.9472485768500948	1
AE178	0	1	1	Asia		1	2	1	Bacillaceae		1	1	0			0.0192165610506021	0.7430740037950665	1
AF115	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.06213697660012	0.876959619952494	1
AD083	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2692235282365851	2.5468393776041207	3
AE216	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.6252637166117959	6.523108711641298	7
AE047	0	2	2	Asia,Europe		1	1	0			1	1	0			0.2256512640117808	2.934625889833976	3
AE664	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1277901930299813	1.854948234753253	2
AF067	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1711050012124022	2.790568478744073	3
AA571	0	1	1	Europe		1	1	0			1	1	0			0.1285226777760544	1.9474293685149755	2
AA569	0	1	1	Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3156532164298612	1.9737276294478965	2
AF265	1	2	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.2773500981126146	1.9887854618564655	2
AD600	1	2	2	Europe,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.2535226777760544	2.941357262253116	3
AC385	0	2	2	Europe,North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2177056008830164	2.7813118483280492	3
AC586	1	3	3	Asia,Europe,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.2031415559766643	3.4691046805105517	4
AD407	1	2	2	Europe,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.1906532164298612	1.9719165085388992	2
AC351	0	1	1	Europe		1	1	0			1	1	0			0.1285226777760544	1.9474293685149755	2
AC051	0	1	1	Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2581033061597365	1.9750844521676516	2
AD593	1	3	2	Asia,Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.6594362915864213	2.712152394905104	3
AD727	0	2	2	Asia,North America		0	1	1	Yersiniaceae		0	1	1	Enterobacterales		0.05605203448479	1.5468023659788217	2
AA089	1	2	1	Africa	1.0	1	1	0		0.0	1	1	0		0.0	0.1863425927551089	1.9596320677081995	2
AC331	0	2	2	Europe,North America		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.1015652376946363	1.7113797880246175	2
AG511	1	2	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.0929896109447115	1.8940539413751856	2
AE474	0	1	1	Asia		1	1	0			1	1	0			0.0656327944439116	1.7387743733161796	2
AB249	0	3	3	Asia,Europe,North America		0	1	1	Lysobacteraceae		0	1	1	Lysobacterales		0.2668312426470447	3.3780616837453303	4
AF870	0	2	2	Asia,Oceania		0	2	2	Paracoccaceae,Roseobacteraceae		0	1	1	Rhodobacterales		0.2486322949211639	1.7414851093311094	2
AC042	0	1	1	Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0609710760849692	0.9744781783681216	1
AC118	0	2	2	Europe,Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2656532164298613	1.968780511670004	2
AA567	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.1285226777760544	1.9474293685149755	2
AB257	0	1	1	Europe		1	1	0			1	1	0			0.0656532164298612	0.977988614800759	1
AD594	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.1285226777760544	1.9474293685149755	2
AC589	0	2	2	Europe,North America		1	1	0			1	1	0			0.0875166899021925	1.8030429717166312	2
AC388	0	2	2	Europe,Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2656532164298613	1.968780511670004	2
AG736	0	3	3	Europe,North America,Oceania		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.4451946080048253	2.8303909856461846	3
AF651	0	1	1	Oceania		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.0642824346533225	0.9770398481973436	1
AE220	0	2	2	Europe,Oceania		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.1057694253355736	1.9068622905212955	2
AG705	0	3	3	Africa,Europe,Oceania		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.240609397828222	2.9022628591782618	3
AA069	0	2	2	Europe,Oceania		1	1	0			1	1	0			0.2853747273623485	2.887217170115719	3
AH006	0	5	5	Africa,Asia,Europe,North America,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.3415740473520026	6.095743871266153	7
AE103	0	2	2	Asia,Europe		0	2	2	Roseobacteraceae,Stappiaceae		0	2	2	Hyphomicrobiales,Rhodobacterales		0.2475593729115973	2.8853619510787993	3
AE559	0	2	2	Asia,North America		0	2	2	Phyllobacteriaceae,Rhizobiaceae		0	1	1	Hyphomicrobiales		0.0854749780005868	1.7027660715653972	2
AE640	0	1	1	Asia		1	1	0			1	1	0			0.023014365447458	0.7719531344365261	1
AB641	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0499376169438922	0.9515641985747072	1
AD991	0	2	2	Europe,Oceania		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.3215442719367738	1.9431848736060109	2
AH289	0	2	2	Asia,Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.1772494189766469	1.941332690004876	2
AA231	1	2	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.1188813577741857	1.93294852667448	2
AA241	0	2	2	Asia,Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.2556101628396089	1.9445912510861136	2
AD113	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.5250536979489815	3.75289651195135	4
AA235	0	2	2	Asia,Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.497085193691298	3.897276418325947	4
AG665	0	2	2	Asia,Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.2670633927886999	2.6177368142260304	3
AB451	0	2	2	Asia,Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.1629482259958082	2.6786706908183144	3
AE300	0	1	1	North America		1	1	1	Aerococcaceae		1	1	1	Lactobacillales		0.0233380014004668	0.8258064516129032	1
AD160	0	2	2	Africa,Europe		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.7151968778241544	3.961922399198277	4
AG118	1	1	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.0192165610506021	0.7430740037950665	1
AC134	0	2	2	Africa,Asia		1	1	0			1	1	0			0.746120496918591	1.757478426554649	2
AB491	0	1	1	Asia		0	2	2	Erwiniaceae,Yersiniaceae		0	1	1	Enterobacterales		0.6436794428195048	2.7064684060516555	3
AD044	0	2	2	Europe,North America		0	1	1	Streptococcaceae		0	1	1	Lactobacillales		0.232627663623445	1.7818978856719023	2
AD951	0	1	1	Asia		0	4	4	Acetobacteraceae,Amorphaceae,Pseudomonadaceae,Sphingomonadaceae		0	4	4	Hyphomicrobiales,Pseudomonadales,Rhodospirillales,Sphingomonadales		0.06213697660012	0.876959619952494	1
AG277	0	0	0			1	1	1	Acetobacteraceae		1	1	1	Rhodospirillales		0.0	0.0	0
AA622	1	6	5	Africa,Asia,Europe,Latin America and Caribbean,Oceania	1.0	3	2	0		0.0	3	2	0		0.0	0.7920247709804206	5.4327571674092905	6
AA623	0	1	1	North America		1	1	0			1	1	0			0.0233380014004668	0.8258064516129032	1
AB809	0	1	1	Asia		1	2	1	Flammeovirgaceae		1	2	1	Cytophagales		0.0631755756668065	1.636075441781847	2
AH025	0	3	3	Asia,Europe,North America		0	2	2	Flammeovirgaceae,Morganellaceae		0	2	2	Cytophagales,Enterobacterales		0.3273462733380284	2.9325845109746145	3
AB177	0	2	2	Asia,North America		0	2	2	Bacillaceae,Flammeovirgaceae		0	2	2	Bacillales,Cytophagales		0.093968368865573	1.7414387899056645	2
AA778	1	1	1	Asia	1.0	1	1	1	Flammeovirgaceae	1.0	1	1	1	Cytophagales	1.0	0.0470360434191798	0.9571157495256168	1
AB370	0	1	1	Asia		0	1	1	Flammeovirgaceae		0	1	1	Cytophagales		0.0470360434191798	0.9571157495256168	1
AG556	0	3	3	Asia,Europe,North America		0	2	2	Flammeovirgaceae,Staphylococcaceae		0	2	2	Bacillales,Cytophagales		0.1222169014968956	2.7760401845111153	3
AD634	0	2	2	Asia,North America		1	2	1	Flammeovirgaceae		1	2	1	Cytophagales		0.2732582544389654	3.659807735663346	4
AE568	1	2	1	Asia	1.0	1	2	1	Flammeovirgaceae	1.0	1	2	1	Cytophagales	1.0	0.0470360434191798	0.9571157495256168	1
AH219	0	1	1	Asia		0	2	2	Acetobacteraceae,Flammeovirgaceae		0	2	2	Cytophagales,Rhodospirillales		0.4005894340124536	1.9549852568491852	2
AF120	0	1	1	Asia		1	2	2	Flammeovirgaceae,Rubrobacteraceae		1	2	2	Cytophagales,Rubrobacterales		0.0693133393868855	1.7403791678325975	2
AD551	0	2	2	Asia,Europe		0	2	2	Borreliaceae,Flammeovirgaceae		0	2	2	Cytophagales,Spirochaetales		0.1887253352696442	2.8561798531440212	3
AE827	0	1	1	Asia		1	1	1	Flammeovirgaceae		1	1	1	Cytophagales		0.0470360434191798	0.9571157495256168	1
AG339	0	1	1	Asia		1	1	1	Flammeovirgaceae		1	1	1	Cytophagales		0.0470360434191798	0.9571157495256168	1
AD026	0	1	1	Asia		0	1	1	Flammeovirgaceae		0	1	1	Cytophagales		0.0470360434191798	0.9571157495256168	1
AB533	0	3	3	Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0853108081098883	2.349968166172641	3
AA101	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.2759429454275461	2.7148685730260205	3
AG293	0	1	1	Asia		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.0390137157320435	0.7580110497237569	1
AC310	1	3	2	Europe,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.8419467536791959	1.9939168611059437	2
AB407	0	2	2	Asia,North America		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1297053121952974	2.6133148714760503	3
AA763	0	4	4	Africa,Asia,Middle East and West Asia,North America		1	2	1	Listeriaceae		1	1	0			0.5789005163468982	3.7760046295397185	4
AG219	0	1	1	Asia		0	2	2	Microbacteriaceae,Streptomycetaceae		0	2	2	Kitasatosporales,Micrococcales		0.06213697660012	0.876959619952494	1
AA194	0	1	1	Asia		0	1	1	Weeksellaceae		0	1	1	Flavobacteriales		0.037062465833055	0.8061251664447404	1
AF278	0	2	2	Asia,Europe		0	1	1	Lysobacteraceae		0	1	1	Lysobacterales		0.2815493407683765	1.7563981464979506	2
AF334	0	2	2	Asia,Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.2298197694944892	1.9184785876895325	2
AA876	0	2	2	Africa,Oceania		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3625972616902702	1.9501264601025323	2
AD765	0	2	2	Africa,Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3276888503268564	1.7568725297996584	2
AB671	0	5	5	Asia,Europe,Latin America and Caribbean,Middle East and West Asia,North America		1	1	0			1	1	0			1.220670751425898	7.513175335060935	8
AD764	0	2	2	Asia,Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1833211843519804	1.9156322878792855	2
AE428	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.0798504673096854	1.6138578517760642	2
AE936	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.5976698403357555	4.573834163404292	5
AB458	0	2	2	Asia,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.1592445694534031	1.7188459752915035	2
AB975	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1827520910736738	2.6937365269666107	3
AA785	0	1	1	Latin America and Caribbean		0	1	1	Bacillaceae		0	1	1	Bacillales		0.125	0.9939278937381404	1
AA061	0	2	2	Asia,Europe		0	2	2	Bacillaceae,Chlamydiaceae		0	2	2	Bacillales,Chlamydiales		0.4524779062361126	3.839382810742363	4
AG158	0	2	2	North America,Oceania		1	1	0			1	1	0			0.109920684204286	1.8042034062084793	2
AG109	0	2	2	Asia,North America		0	2	2	Microbacteriaceae,Paracoccaceae		0	2	2	Micrococcales,Rhodobacterales		0.0854749780005868	1.7027660715653972	2
AE705	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0	0.0	0
AG815	0	1	1	North America		0	1	1	Microbacteriaceae		0	1	1	Micrococcales		0.0233380014004668	0.8258064516129032	1
AA630	0	1	1	Asia		0	1	1	Morganellaceae		0	1	1	Enterobacterales		0.0621702390093579	1.6847756279749095	2
AB614	0	1	1	Europe		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.9096245221261208	5.866168926514697	6
AG184	0	2	2	Asia,Europe		0	3	3	Enterococcaceae,Metamycoplasmataceae,Streptococcaceae		0	2	2	Lactobacillales,Mycoplasmoidales		0.3282977949036869	5.560056664104827	6
AA348	0	2	2	Asia,Europe		1	1	0			1	1	0			0.0634107348747614	1.6944971537001898	2
AF920	0	2	2	Asia,Middle East and West Asia		0	1	1	Flavobacteriaceae		0	1	1	Flavobacteriales		0.396645730326099	2.760687354850524	3
AE708	0	1	1	North America		1	1	0			1	1	0			0.0233380014004668	0.8258064516129032	1
AC506	0	1	1	Asia		1	1	1	Micrococcaceae		1	2	2	Burkholderiales,Micrococcales		0.0603510645400885	1.6795051106037144	2
AE043	0	1	1	Asia		1	1	1	Sphingomonadaceae		1	1	1	Sphingomonadales		0.0192165610506021	0.7430740037950665	1
AB933	0	1	1	Asia		0	1	1	Sphingomonadaceae		0	1	1	Sphingomonadales		0.1063673107948305	1.7875084198631472	2
AD757	0	2	2	Asia,Europe		1	1	0			1	1	0			0.0839854415324273	1.7464313128046476	2
AC672	1	2	1	North America	1.0	1	2	1	Carnobacteriaceae	1.0	1	2	1	Lactobacillales	1.0	0.2123202379050804	1.8227947274007916	2
AG634	0	2	2	Asia,North America		1	1	0			1	1	0			0.0663711496916603	1.7605811828606384	2
AD013	0	1	1	Asia		1	2	1	Cytophagaceae		1	2	1	Cytophagales		0.0835439499734849	1.8836796836587428	2
