backbone_id	n_countries_train	training_country_missing_fraction	testing_country_missing_fraction	observed_new_countries	optimistic_new_countries	midpoint_new_countries	weighted_new_countries	eligible_for_country_bounds	label_observed	label_midpoint	label_optimistic	label_weighted
AH257	0	0.0	1.0	0	1	1	0.0	False				
AD934	0	0.0	1.0	0	1	1	0.0	False				
AG182	0	0.0	1.0	0	1	1	0.0	False				
AG183	0	0.0	1.0	0	1	1	0.0	False				
AD935	0	0.0	1.0	0	1	1	0.0	False				
AA421	0	0.0	1.0	0	1	1	0.0	False				
AF818	0	0.0	0.0	1	1	1	1.0	False				
AH471	0	0.0	0.0	1	1	1	1.0	False				
AE883	0	0.0	0.0	1	1	1	1.0	False				
AF328	0	0.0	0.0	1	1	1	1.0	False				
AB942	0	0.0	1.0	0	1	1	0.0	False				
AB162	0	0.0	0.0	1	1	1	1.0	False				
AG296	0	1.0	0.0	1	1	1	1.0	False				
AH315	0	0.0	0.0	1	1	1	1.0	False				
AH516	0	0.0	0.0	1	1	1	1.0	False				
AF566	0	0.0	0.0	1	1	1	1.0	False				
AF567	0	0.0	0.0	1	1	1	1.0	False				
AG332	0	0.0	1.0	0	1	1	0.0	False				
AG060	0	0.0	0.0	1	1	1	1.0	False				
AB207	0	0.0	0.0	1	1	1	1.0	False				
AB377	0	0.0	1.0	0	1	1	0.0	False				
AA239	0	0.0	0.0	1	1	1	1.0	False				
AA901	0	0.0	0.0	1	1	1	1.0	False				
AG417	0	0.0	0.0	1	1	1	1.0	False				
AF306	0	0.0	0.0	1	1	1	1.0	False				
AF305	0	0.0	0.0	1	1	1	1.0	False				
AB634	0	0.0	0.0	1	1	1	1.0	False				
AF889	0	0.0	1.0	0	1	1	0.0	False				
AD748	0	0.0	0.0	1	1	1	1.0	False				
AF873	0	0.0	0.0	1	1	1	1.0	False				
AC240	0	0.0	0.0	1	1	1	1.0	False				
AE173	0	0.0	0.0	1	1	1	1.0	False				
AE449	0	0.0	1.0	0	1	1	0.0	False				
AH318	0	0.0	0.0	1	1	1	1.0	False				
AG929	0	0.0	0.0	1	1	1	1.0	False				
AH448	0	0.0	0.0	1	1	1	1.0	False				
AC363	0	0.0	1.0	0	1	1	0.0	False				
AC361	0	0.0	1.0	0	1	1	0.0	False				
AH364	0	0.0	0.0	1	1	1	1.0	False				
AG117	0	0.0	0.0	1	1	1	1.0	False				
AD252	0	0.0	1.0	0	2	1	0.0	False				
AC428	0	0.0	1.0	0	2	1	0.0	False				
AD220	0	0.0	1.0	0	2	1	0.0	False				
AC367	0	0.0	1.0	0	2	1	0.0	False				
AA249	0	0.0	1.0	0	2	1	0.0	False				
AA248	0	0.0	1.0	0	2	1	0.0	False				
AA933	0	0.0	1.0	0	2	1	0.0	False				
AH445	0	0.0	1.0	0	1	1	0.0	False				
AH093	0	0.0	1.0	0	1	1	0.0	False				
AH262	0	0.0	1.0	0	1	1	0.0	False				
AF193	0	0.0	0.0	1	1	1	1.0	False				
AG764	0	0.0	0.0	1	1	1	1.0	False				
AF447	0	0.0	0.0	1	1	1	1.0	False				
AH361	0	0.0	0.0	1	1	1	1.0	False				
AC494	0	0.0	0.0	1	1	1	1.0	False				
AG195	0	0.0	1.0	0	1	1	0.0	False				
AG858	0	0.0	0.0	1	1	1	1.0	False				
AH228	0	0.0	0.0	1	1	1	1.0	False				
AH459	0	0.0	1.0	0	1	1	0.0	False				
AF186	0	0.0	1.0	0	1	1	0.0	False				
AB453	0	0.0	0.0	1	1	1	1.0	False				
AC657	0	0.0	0.0	1	1	1	1.0	False				
AD368	0	0.0	0.0	1	1	1	1.0	False				
AA864	0	0.0	0.0	1	1	1	1.0	False				
AC959	0	0.0	0.0	1	1	1	1.0	False				
AD417	0	0.0	0.0	1	1	1	1.0	False				
AC045	0	0.0	0.0	1	1	1	1.0	False				
AH153	0	0.0	0.0	1	1	1	1.0	False				
AH501	0	0.0	1.0	0	1	1	0.0	False				
AB456	0	0.0	0.0	1	1	1	1.0	False				
AG096	0	0.0	0.0	1	1	1	1.0	False				
AA975	0	0.0	1.0	0	5	3	0.0	False				
AA146	0	0.0	1.0	0	6	3	0.0	False				
AA737	0	0.0	1.0	0	1	1	0.0	False				
AC697	0	0.0	0.0	1	1	1	1.0	False				
AC316	0	0.0	1.0	0	1	1	0.0	False				
AC255	0	0.0	0.0	1	1	1	1.0	False				
AF912	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH232	0	0.0	0.0	1	1	1	1.0	False				
AB853	0	0.0	0.0	1	1	1	1.0	False				
AG856	0	0.0	0.0	1	1	1	1.0	False				
AE521	0	0.0	1.0	0	1	1	0.0	False				
AD617	0	0.0	1.0	0	1	1	0.0	False				
AH248	0	0.0	0.0	1	1	1	1.0	False				
AH338	0	0.0	0.0	1	1	1	1.0	False				
AC763	0	0.0	1.0	0	1	1	0.0	False				
AG809	0	0.0	1.0	0	1	1	0.0	False				
AG594	0	0.0	0.0	1	1	1	1.0	False				
AC765	0	0.0	1.0	0	1	1	0.0	False				
AF943	0	0.0	0.0	1	1	1	1.0	False				
AF032	0	0.0	0.0	1	1	1	1.0	False				
AF139	0	0.0	0.0	1	1	1	1.0	False				
AH089	0	0.0	0.0	1	1	1	1.0	False				
AF302	0	0.0	0.0	1	1	1	1.0	False				
AB286	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD887	0	0.0	0.0	1	1	1	1.0	False				
AH117	0	0.0	0.0	1	1	1	1.0	False				
AH045	0	0.0	0.0	1	1	1	1.0	False				
AC865	0	0.0	0.0	1	1	1	1.0	False				
AE999	0	0.0	0.0	1	1	1	1.0	False				
AC867	0	0.0	0.0	1	1	1	1.0	False				
AC866	0	0.0	0.0	1	1	1	1.0	False				
AD217	0	0.0	0.0	1	1	1	1.0	False				
AE739	0	0.0	0.0	1	1	1	1.0	False				
AE996	0	0.0	0.0	1	1	1	1.0	False				
AE998	0	0.0	0.0	1	1	1	1.0	False				
AH049	0	0.0	1.0	0	1	1	0.0	False				
AC875	0	0.0	0.0	1	1	1	1.0	False				
AC521	0	0.0	0.0	1	1	1	1.0	False				
AC522	0	0.0	0.0	1	1	1	1.0	False				
AD345	0	0.0	0.0	1	1	1	1.0	False				
AC523	0	0.0	0.0	1	1	1	1.0	False				
AA550	0	0.0	0.0	1	1	1	1.0	False				
AH179	0	0.0	0.0	1	1	1	1.0	False				
AG151	1	0.0	1.0	0	1	1	0.0	True	0.0	0.0	0.0	0.0
AF076	0	0.0	0.0	1	1	1	1.0	False				
AE735	0	0.0	1.0	0	1	1	0.0	False				
AE661	0	0.0	1.0	0	1	1	0.0	False				
AE733	0	0.0	1.0	0	1	1	0.0	False				
AC328	0	0.0	0.0	1	1	1	1.0	False				
AC634	0	0.0	0.0	1	1	1	1.0	False				
AB176	0	0.0	0.0	1	1	1	1.0	False				
AH246	0	0.0	0.0	1	1	1	1.0	False				
AF119	0	0.0	0.0	1	1	1	1.0	False				
AD949	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD840	0	0.0	0.0	1	1	1	1.0	False				
AB219	0	0.0	0.0	1	1	1	1.0	False				
AF466	0	0.0	0.0	1	1	1	1.0	False				
AF467	0	0.0	0.0	1	1	1	1.0	False				
AH111	0	1.0	0.0	1	1	1	1.0	False				
AD856	0	0.0	0.0	1	1	1	1.0	False				
AG377	0	0.0	0.0	1	1	1	1.0	False				
AG619	0	0.0	0.0	1	1	1	1.0	False				
AE621	0	0.0	0.0	1	1	1	1.0	False				
AE620	0	0.0	0.0	1	1	1	1.0	False				
AA510	0	0.0	0.0	1	1	1	1.0	False				
AC811	0	0.0	0.0	1	1	1	1.0	False				
AB299	0	0.0	0.0	1	1	1	1.0	False				
AB603	0	0.0	0.0	1	1	1	1.0	False				
AG286	0	0.0	1.0	0	1	1	0.0	False				
AH180	0	0.0	0.0	1	1	1	1.0	False				
AH223	0	0.0	0.0	1	1	1	1.0	False				
AA509	0	0.0	0.0	1	1	1	1.0	False				
AC186	0	0.0	0.0	1	1	1	1.0	False				
AC487	0	0.0	0.0	1	1	1	1.0	False				
AE512	0	0.0	0.0	1	1	1	1.0	False				
AD517	0	0.0	0.0	1	1	1	1.0	False				
AA929	0	0.0	0.0	1	1	1	1.0	False				
AF173	0	0.0	0.0	1	1	1	1.0	False				
AF734	0	0.0	0.0	1	1	1	1.0	False				
AE501	0	0.0	0.0	1	1	1	1.0	False				
AA477	0	0.0	0.0	1	1	1	1.0	False				
AH520	0	0.0	0.0	1	1	1	1.0	False				
AF969	0	0.0	1.0	0	1	1	0.0	False				
AH478	0	0.0	1.0	0	1	1	0.0	False				
AF970	0	0.0	1.0	0	1	1	0.0	False				
AH411	0	0.0	0.0	1	1	1	1.0	False				
AG988	0	0.0	0.0	1	1	1	1.0	False				
AE523	0	0.0	0.0	1	1	1	1.0	False				
AH375	0	0.0	1.0	0	1	1	0.0	False				
AH461	0	0.0	0.0	1	1	1	1.0	False				
AG995	0	0.0	1.0	0	1	1	0.0	False				
AC413	0	0.0	0.0	1	1	1	1.0	False				
AB297	0	0.0	1.0	0	1	1	0.0	False				
AE954	0	0.0	1.0	0	1	1	0.0	False				
AG669	0	0.0	0.0	1	1	1	1.0	False				
AG894	0	0.0	0.0	1	1	1	1.0	False				
AG927	0	0.0	0.0	1	1	1	1.0	False				
AG112	0	0.0	0.0	1	1	1	1.0	False				
AG913	0	0.0	0.0	1	1	1	1.0	False				
AF964	0	0.0	1.0	0	1	1	0.0	False				
AF544	0	0.0	1.0	0	1	1	0.0	False				
AE625	0	0.0	0.0	1	1	1	1.0	False				
AE626	0	0.0	0.0	1	1	1	1.0	False				
AG301	0	0.0	0.0	1	1	1	1.0	False				
AG506	0	0.0	0.0	1	1	1	1.0	False				
AG505	0	0.0	0.0	1	1	1	1.0	False				
AG788	0	0.0	0.0	1	1	1	1.0	False				
AG113	0	0.0	0.0	1	1	1	1.0	False				
AG852	0	0.0	0.0	1	1	1	1.0	False				
AF182	0	0.0	0.0	1	1	1	1.0	False				
AD392	0	0.0	0.0	1	1	1	1.0	False				
AF183	0	0.0	0.0	1	1	1	1.0	False				
AG057	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AG058	0	0.0	0.0	1	1	1	1.0	False				
AG730	0	0.0	0.0	1	1	1	1.0	False				
AE414	0	0.0	0.0	1	1	1	1.0	False				
AF600	0	0.0	0.0	1	1	1	1.0	False				
AA500	0	0.0	0.0	1	1	1	1.0	False				
AC195	0	1.0	0.0	1	1	1	1.0	False				
AE968	0	0.0	0.0	1	1	1	1.0	False				
AE899	0	0.0	0.0	2	2	2	2.0	False				
AC812	0	0.0	0.0	2	2	2	2.0	False				
AA685	0	0.0	0.0	1	1	1	1.0	False				
AF161	0	0.0	0.0	1	1	1	1.0	False				
AC814	0	1.0	0.0	1	1	1	1.0	False				
AF217	0	0.0	0.0	1	1	1	1.0	False				
AE085	0	0.0	0.0	1	1	1	1.0	False				
AG877	0	0.0	0.0	1	1	1	1.0	False				
AA900	0	1.0	0.0	1	1	1	1.0	False				
AD981	0	0.0	0.0	1	1	1	1.0	False				
AC923	0	0.0	0.0	1	1	1	1.0	False				
AG416	0	0.0	0.0	1	1	1	1.0	False				
AE083	0	0.0	0.0	1	1	1	1.0	False				
AE087	0	0.0	0.0	1	1	1	1.0	False				
AE679	0	0.0	0.0	1	1	1	1.0	False				
AA898	0	0.0	0.0	1	1	1	1.0	False				
AE150	0	0.0	0.0	1	1	1	1.0	False				
AG794	0	0.0	0.0	1	1	1	1.0	False				
AE180	0	0.0	1.0	0	1	1	0.0	False				
AH424	0	0.0	0.0	1	1	1	1.0	False				
AF941	0	1.0	0.0	1	1	1	1.0	False				
AE398	0	0.0	1.0	0	1	1	0.0	False				
AF984	0	0.0	1.0	0	1	1	0.0	False				
AC401	0	0.0	1.0	0	1	1	0.0	False				
AC399	0	0.0	1.0	0	1	1	0.0	False				
AE658	0	0.0	1.0	0	1	1	0.0	False				
AC398	0	0.0	1.0	0	1	1	0.0	False				
AF608	0	0.0	0.0	1	1	1	1.0	False				
AC944	0	1.0	0.0	1	1	1	1.0	False				
AH020	0	0.0	0.0	1	1	1	1.0	False				
AG768	0	0.0	0.0	1	1	1	1.0	False				
AA708	0	0.0	0.0	1	1	1	1.0	False				
AF465	0	0.0	0.0	1	1	1	1.0	False				
AA706	0	0.0	0.0	1	1	1	1.0	False				
AE652	0	1.0	0.0	0	0	0	0.0	False				
AF913	0	1.0	0.0	0	0	0	0.0	False				
AF627	0	0.0	0.0	1	1	1	1.0	False				
AC394	0	0.0	0.0	1	1	1	1.0	False				
AC393	0	0.0	0.0	1	1	1	1.0	False				
AC392	0	0.0	0.0	1	1	1	1.0	False				
AB847	0	0.0	0.0	1	1	1	1.0	False				
AB846	0	0.0	0.0	1	1	1	1.0	False				
AB848	0	0.0	0.0	1	1	1	1.0	False				
AA098	0	0.0	1.0	0	1	1	0.0	False				
AF910	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF020	0	0.0	0.0	1	1	1	1.0	False				
AA993	0	0.0	0.0	1	1	1	1.0	False				
AE531	0	0.0	0.0	1	1	1	1.0	False				
AH114	0	0.0	1.0	0	1	1	0.0	False				
AF656	0	0.0	1.0	0	1	1	0.0	False				
AE796	0	0.0	1.0	0	1	1	0.0	False				
AG270	0	0.0	0.0	1	1	1	1.0	False				
AB701	0	0.0	0.0	1	1	1	1.0	False				
AE798	0	0.0	0.0	1	1	1	1.0	False				
AF094	0	0.0	0.0	1	1	1	1.0	False				
AC210	0	0.0	0.0	1	1	1	1.0	False				
AG260	0	0.0	0.0	1	1	1	1.0	False				
AA948	0	0.0	1.0	0	1	1	0.0	False				
AH335	0	0.0	0.0	1	1	1	1.0	False				
AF341	0	1.0	0.0	1	1	1	1.0	False				
AH392	0	0.0	1.0	0	1	1	0.0	False				
AC383	0	0.0	0.0	1	1	1	1.0	False				
AG473	0	0.0	0.0	1	1	1	1.0	False				
AC188	0	0.0	0.0	1	1	1	1.0	False				
AB301	0	0.0	0.0	1	1	1	1.0	False				
AB473	0	0.0	0.0	1	1	1	1.0	False				
AA501	0	0.0	0.0	2	2	2	2.0	False				
AD892	0	1.0	0.0	1	1	1	1.0	False				
AH090	0	0.0	0.0	1	1	1	1.0	False				
AH367	0	0.0	0.0	1	1	1	1.0	False				
AG771	0	0.0	0.0	1	1	1	1.0	False				
AE654	0	0.0	0.0	1	1	1	1.0	False				
AH482	0	0.0	0.0	1	1	1	1.0	False				
AG751	0	0.0	0.0	1	1	1	1.0	False				
AH345	0	0.0	1.0	0	1	1	0.0	False				
AG908	0	0.0	1.0	0	1	1	0.0	False				
AE084	0	0.0	0.0	1	1	1	1.0	False				
AE680	0	0.0	0.0	1	1	1	1.0	False				
AA897	0	0.0	0.0	1	1	1	1.0	False				
AA899	0	0.0	0.0	1	1	1	1.0	False				
AA809	0	0.0	0.0	1	1	1	1.0	False				
AH215	0	0.0	0.0	1	1	1	1.0	False				
AA647	0	0.0	0.0	1	1	1	1.0	False				
AA808	0	0.0	0.0	1	1	1	1.0	False				
AG758	0	0.0	0.0	1	1	1	1.0	False				
AG302	0	0.0	0.0	1	1	1	1.0	False				
AH409	0	0.0	0.0	1	1	1	1.0	False				
AG854	0	0.0	0.0	1	1	1	1.0	False				
AB996	0	0.0	0.0	1	1	1	1.0	False				
AD348	0	0.0	0.0	1	1	1	1.0	False				
AH120	0	0.0	1.0	0	1	1	0.0	False				
AG459	0	0.0	1.0	0	1	1	0.0	False				
AG365	0	0.0	1.0	0	1	1	0.0	False				
AG460	0	0.0	0.5	1	2	2	2.0	False				
AD544	0	0.0	1.0	0	1	1	0.0	False				
AG903	0	0.0	1.0	0	1	1	0.0	False				
AD543	0	0.0	1.0	0	1	1	0.0	False				
AD542	0	0.0	1.0	0	1	1	0.0	False				
AD356	0	0.0	1.0	0	2	1	0.0	False				
AE815	0	0.0	0.0	1	1	1	1.0	False				
AF611	0	0.0	0.0	1	1	1	1.0	False				
AG369	0	0.0	1.0	0	1	1	0.0	False				
AG447	0	0.0	0.0	1	1	1	1.0	False				
AG777	0	0.0	0.0	1	1	1	1.0	False				
AG257	0	0.0	0.0	1	1	1	1.0	False				
AG796	0	0.0	0.0	1	1	1	1.0	False				
AE403	0	0.0	0.0	1	1	1	1.0	False				
AE446	0	0.0	0.0	1	1	1	1.0	False				
AE184	0	0.0	0.0	1	1	1	1.0	False				
AF259	0	0.0	1.0	0	1	1	0.0	False				
AC312	0	0.0	0.0	1	1	1	1.0	False				
AD265	0	0.0	0.0	1	1	1	1.0	False				
AA198	0	0.0	1.0	0	1	1	0.0	False				
AA790	0	0.0	1.0	0	1	1	0.0	False				
AH078	0	0.0	1.0	0	1	1	0.0	False				
AE631	0	0.0	1.0	0	1	1	0.0	False				
AF526	0	0.0	1.0	0	1	1	0.0	False				
AF855	0	0.0	1.0	0	1	1	0.0	False				
AA189	0	0.0	0.0	1	1	1	1.0	False				
AF127	0	0.0	0.0	1	1	1	1.0	False				
AG617	0	0.0	0.0	1	1	1	1.0	False				
AG073	0	0.0	0.0	1	1	1	1.0	False				
AA969	0	0.0	0.0	1	1	1	1.0	False				
AH480	0	0.0	0.0	1	1	1	1.0	False				
AC012	0	0.0	0.0	1	1	1	1.0	False				
AE290	0	0.0	0.0	1	1	1	1.0	False				
AC128	0	0.0	0.0	1	1	1	1.0	False				
AB214	0	0.0	0.0	1	1	1	1.0	False				
AF128	0	0.0	0.0	1	1	1	1.0	False				
AH043	0	0.0	0.0	1	1	1	1.0	False				
AD971	0	0.0	0.0	1	1	1	1.0	False				
AH339	0	1.0	0.0	0	0	0	0.0	False				
AE146	0	0.0	0.0	1	1	1	1.0	False				
AC330	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG125	0	0.0	1.0	0	1	1	0.0	False				
AF666	0	0.0	1.0	0	1	1	0.0	False				
AE218	0	0.0	1.0	0	1	1	0.0	False				
AH254	0	0.0	1.0	0	1	1	0.0	False				
AD176	0	0.0	0.0	1	1	1	1.0	False				
AD732	0	0.0	0.0	1	1	1	1.0	False				
AD360	0	0.0	1.0	0	1	1	0.0	False				
AD977	0	0.0	0.0	1	1	1	1.0	False				
AH302	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH061	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF409	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD445	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG868	0	1.0	0.0	0	0	0	0.0	False				
AH230	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG077	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH062	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH492	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE068	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF960	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH119	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF363	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH129	0	0.0	0.0	1	1	1	1.0	False				
AF815	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF258	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD241	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD385	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH442	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD924	0	1.0	0.0	0	0	0	0.0	False				
AG727	0	1.0	0.0	0	0	0	0.0	False				
AD595	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG359	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD161	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD166	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE693	0	1.0	0.0	0	0	0	0.0	False				
AF138	0	1.0	0.0	0	0	0	0.0	False				
AC117	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF253	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE052	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH479	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH462	0	1.0	0.0	0	0	0	0.0	False				
AH216	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH008	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE448	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC886	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AA291	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF676	1	0.3333333333333333	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF691	0	1.0	0.0	0	0	0	0.0	False				
AD261	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB682	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG886	0	1.0	0.0	0	0	0	0.0	False				
AH404	0	1.0	0.0	0	0	0	0.0	False				
AE878	0	1.0	0.0	0	0	0	0.0	False				
AE877	0	1.0	0.0	0	0	0	0.0	False				
AD625	0	1.0	0.0	0	0	0	0.0	False				
AG874	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH306	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF744	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF750	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD116	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF269	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH098	0	1.0	0.0	0	0	0	0.0	False				
AG443	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG444	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB431	0	1.0	0.0	0	0	0	0.0	False				
AH138	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH299	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG426	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG983	0	1.0	0.0	0	0	0	0.0	False				
AE824	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD255	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AA759	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG592	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG862	0	1.0	0.0	0	0	0	0.0	False				
AA723	0	1.0	0.0	0	0	0	0.0	False				
AG888	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE257	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG682	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC279	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH456	0	1.0	0.0	0	0	0	0.0	False				
AH072	0	1.0	0.0	0	0	0	0.0	False				
AE684	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE635	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF586	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG841	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH178	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG967	0	1.0	0.0	0	0	0	0.0	False				
AB781	0	1.0	0.0	0	0	0	0.0	False				
AB783	0	1.0	0.0	0	0	0	0.0	False				
AG586	0	1.0	0.0	0	0	0	0.0	False				
AB865	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH311	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD616	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF558	0	1.0	0.0	0	0	0	0.0	False				
AD358	1	0.6666666666666666	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE685	1	0.3333333333333333	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD357	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB871	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE686	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH512	0	1.0	0.0	0	0	0	0.0	False				
AD603	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AA572	0	1.0	0.0	0	0	0	0.0	False				
AA547	0	1.0	0.0	0	0	0	0.0	False				
AH290	0	1.0	0.0	0	0	0	0.0	False				
AE871	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH493	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB601	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG838	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF401	0	1.0	0.0	0	0	0	0.0	False				
AG769	0	1.0	0.0	0	0	0	0.0	False				
AH220	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF455	0	1.0	0.0	0	0	0	0.0	False				
AG953	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG775	0	1.0	0.0	0	0	0	0.0	False				
AH071	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG996	0	1.0	0.0	0	0	0	0.0	False				
AG533	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC229	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC230	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AH014	0	1.0	0.0	0	0	0	0.0	False				
AC462	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG278	0	1.0	0.0	0	0	0	0.0	False				
AH199	0	1.0	0.0	0	0	0	0.0	False				
AH410	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AF961	0	1.0	0.0	0	0	0	0.0	False				
AH258	0	1.0	0.0	0	0	0	0.0	False				
AD946	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB906	0	1.0	0.0	0	0	0	0.0	False				
AC436	0	1.0	0.0	0	0	0	0.0	False				
AH336	0	1.0	0.0	0	0	0	0.0	False				
AF391	0	1.0	0.0	0	0	0	0.0	False				
AE791	0	1.0	0.0	0	0	0	0.0	False				
AB525	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AA776	0	1.0	0.0	0	0	0	0.0	False				
AH316	0	1.0	0.0	0	0	0	0.0	False				
AG312	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG254	0	1.0	0.0	0	0	0	0.0	False				
AH397	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB735	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
